"sense_id";"lemma_id";"sense_def";"domain_id";"sense_synonym";"sense_antonym";"sense_varword";"sense_nearsyn";"sense_relword";"synset_id"
"06739604";"067396";"下象棋時，捕捉對方的將棋或帥棋前的提醒語。";"棋類";NULL;NULL;NULL;NULL;NULL;"8"
"06739605";"067396";"比喻把對方逼到絕路。";NULL;NULL;NULL;NULL;NULL;NULL;"2892"
"06740101";"067401";"專有名詞。臺灣最高的學術研究機構，以實行科學研究，並指導、聯絡、獎勵全國學術研究事業為宗旨。「中央研究院」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06740102";"067401";"地方詞。中研院的建築物及建築物所在的位置。「中央研究院」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06740201";"067402";"普通名詞。眼睛看得到的天體所在的廣大空間。";NULL;NULL;NULL;NULL;NULL;NULL;"2551"
"06740202";"067402";"普通名詞。比喻能使才能或特質得到發揮的領域。";NULL;NULL;NULL;NULL;NULL;NULL;"2425"
"06740301";"067403";"普通名詞。人心理上自發的意念，能因外界刺激而引發特定心理狀態。";NULL;NULL;NULL;NULL;NULL;"七情六慾";"1943"
"06740302";"067403";"普通名詞。受到特定對象吸引而產生的，通常帶有性慾需求的強烈心理狀態。";NULL;NULL;NULL;NULL;NULL;"戀情＠舊情";"db-checked"
"06740303";"067403";"形容有關愛情的。";NULL;NULL;NULL;NULL;NULL;"情郎＠情歌＠情詩＠情話＠情網";"db-checked"
"06740304";"067403";"普通名詞。因相互往來而建立出的人際關係。";NULL;NULL;NULL;NULL;NULL;NULL;"2100"
"06740305";"067403";"普通名詞。他人給予的、通常在社會中被預期要回報的恩惠。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06740306";"067403";"普通名詞。面對特定情況時，社會所能認同、接受的心理表現。";NULL;NULL;NULL;NULL;NULL;NULL;"2682"
"06740307";"067403";"普通名詞。特定事件的實際狀況。";NULL;NULL;NULL;NULL;NULL;"軍情＠案情";"db-checked"
"06740308";"067403";"普通名詞。故事發展的變化與經過。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06740309";"067403";"普通名詞。特定地方特有的自然條件、地理環境和風俗習慣。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06740801";"067408";"形容感覺沒有負擔、不緊張的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06740802";"067408";"形容不需耗費太多精力的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06740803";"067408";"形容穿著休閒的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06741301";"067413";"普通名詞。太陽發出的光和熱。";NULL;NULL;NULL;NULL;NULL;NULL;"2155"
"06741302";"067413";"形容比喻有活力且讓人感覺溫馨的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06741303";"067413";"普通名詞。比喻快樂和希望。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06741304";"067413";"形容比喻特定事件有發展性的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06741305";"067413";"普通名詞。比喻公開的、可以被公眾監督的場合。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06741306";"067413";"形容比喻公開的、在公眾的監督下進行的。";NULL;NULL;NULL;NULL;NULL;"陽光法案";"db-checked"
"06742101";"067421";"主動對敵人進行武力行動。";NULL;NULL;NULL;NULL;NULL;NULL;"43"
"06742102";"067421";"比喻比賽時採取主動以取得分數。";NULL;NULL;NULL;NULL;NULL;NULL;"2936"
"06742103";"067421";"比喻以言語或文字批評後述對象。";NULL;NULL;NULL;NULL;NULL;NULL;"2774"
"06742104";"067421";"比喻對後述對象採取具侵略性並可能造成傷害的行動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06742201";"067422";"形容由國家所設立的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06742501";"067425";"普通名詞。存在於地球表面的混合氣體，主要成份為氮和氧。";NULL;NULL;NULL;NULL;NULL;"空氣層＠空氣量";"db-checked"
"06742502";"067425";"形容利用壓縮空氣產生動力的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06742503";"067425";"普通名詞。比喻在特定環境中能使人感受到的特定氣氛。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06742504";"067425";"普通名詞。比喻與事實不符的或未經證實的訊息，常與「放」連用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06742505";"067425";"普通名詞。比喻被忽略的特定對象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06742701";"067427";"普通名詞。用來表示人或物的行為、動作或事件發生的詞。";"語言學";NULL;NULL;NULL;NULL;NULL;"2518"
"06743301";"067433";"口中依照旋律發出聲音。";NULL;NULL;NULL;NULL;NULL;"高歌";"541"
"06743302";"067433";"普通名詞。有旋律和詞、可供人歌唱的音樂作品。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"民歌＠軍歌＠流行歌＠山歌";"2343"
"06743303";"067433";"普通名詞。接尾詞。一種詩歌體裁，屬於可以唱的韻文。";NULL;NULL;NULL;NULL;NULL;"長恨歌＠短歌行";"db-checked"
"06743304";"067433";"普通名詞。比喻有關前述對象能吸引人的紀錄。常用「…之歌」。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06743501";"067435";"普通名詞。社會意識型態的一種，人類共同生活時，藉由教育或社會力量對行為舉止產生約束作用的規範與準則。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06743502";"067435";"形容合乎道德的。";NULL;NULL;NULL;NULL;NULL;"不道德";"db-checked"
"06744601";"067446";"普通名詞。子女對生育自己的女子的指稱，或指在家庭關係中扮演母親角色的女子。";NULL;NULL;NULL;NULL;NULL;"爸媽＠星媽";"2163"
"06744602";"067446";"普通名詞。有子女的女子。";NULL;NULL;NULL;NULL;NULL;NULL;"2337"
"06744603";"067446";"普通名詞。接尾詞。對親屬中與母親同輩的已婚女子的稱呼。";NULL;NULL;NULL;NULL;NULL;"姑媽＠姨媽＠舅媽";"2279"
"06744604";"067446";"普通名詞。接尾詞。對與母親年紀相仿的一般年長女子的尊稱。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06744605";"067446";"普通名詞。對中老年女性僕人的稱呼。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"奶媽＠姆媽";"2171"
"06744606";"067446";"普通名詞。有孫子的女子。";"方言：臺灣";NULL;NULL;NULL;NULL;NULL;"2339"
"06744607";"067446";"普通名詞。接尾詞。在前述地點的寺廟中所供奉的媽祖。";"宗教";NULL;NULL;NULL;NULL;NULL;"2269"
"06744608";"067446";"普通名詞。接尾詞。民間對所信仰的女性神明的稱呼。";"宗教＠方言：臺灣";NULL;NULL;NULL;NULL;NULL;"2290"
"06744609";"067446";"表不滿的口頭禪。";"猥褻詞";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06744801";"067448";"兩個以上數值合併計算其和。";NULL;NULL;NULL;NULL;NULL;NULL;"406"
"06744802";"067448";"增加特定對象的數量。";NULL;NULL;NULL;NULL;NULL;NULL;"758"
"06744803";"067448";"將兩個以上的特定對象結合為一個整體。";NULL;NULL;NULL;NULL;NULL;NULL;"804"
"06744804";"067448";"在原來主體上增加新的部件。";NULL;NULL;NULL;NULL;NULL;NULL;"641"
"06744805";"067448";"將後述次要成分補充到主要成分中。";NULL;NULL;NULL;NULL;NULL;NULL;"821"
"06744806";"067448";"添加特定對象，使其達到一定數量。";NULL;NULL;NULL;NULL;NULL;NULL;"3057"
"06744807";"067448";"連接後述描述原因或說明，以支持論點。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06744808";"067448";"表對特定對象做後述處置。";NULL;NULL;NULL;NULL;NULL;NULL;"3500"
"06744809";"067448";"比喻給後述對象更多做事的信心和力量。";NULL;NULL;NULL;NULL;NULL;NULL;"2985"
"06744810";"067448";"比喻給後述對象各種無形的負擔。";NULL;NULL;NULL;NULL;NULL;NULL;"2984"
"06744811";"067448";"普通名詞。兩條直線垂直且相交所呈現出的十字形狀，與加法的數學符號相同。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06745101";"067451";"專有名詞。臺灣的主要政黨之一，以本土化及臺灣獨立為主要的政治主張。「民主進步黨」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06745102";"067451";"地方詞。民進黨的建築物及建築物所在的位置。「民主進步黨」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06745401";"067454";"專有名詞。臺灣中央政府五院之一，為全國最高的行政機關。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06745402";"067454";"地方詞。行政院的建築物及建築物所在的位置。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06745601";"067456";"普通名詞。因外界刺激而引發的特定心理狀態。";NULL;NULL;NULL;NULL;NULL;NULL;"2097"
"06745602";"067456";"普通名詞。專指不愉快的心理狀態。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06746101";"067461";"普通名詞。介於國民中學和大專院校之間等級的學校。「高級中學」的簡省。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06746102";"067461";"地方詞。高中的建築物及建築物所在的位置。「高級中學」的簡省。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06746701";"067467";"代替後述對象進行特定活動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06746702";"067467";"普通名詞。代替後述對象進行特定活動的人。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06746703";"067467";"特性最顯著的特定對象作為後述同類對象的象徵。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06746704";"067467";"普通名詞。在同類對象中特性最顯著的特定對象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06746705";"067467";"顯示事物所表達的推論意義。";NULL;NULL;NULL;NULL;"意謂(0200)＠意味(0100)＠意即(0200)＠說明(0600)";NULL;"3983"
"06746706";"067467";"以事物表達約定的意義。";NULL;NULL;NULL;NULL;"表1(0510)";NULL;"110"
"06747601";"067476";"從參考位置的裡面移到參考位置的外面。";NULL;NULL;NULL;NULL;NULL;NULL;"1651"
"06747602";"067476";"特定物體隨前述動作從參考位置的裡面移到參考位置的外面。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06747603";"067476";"特定對象出現。";NULL;NULL;NULL;NULL;NULL;NULL;"3122"
"06747604";"067476";"前述動作完成或實現並得到結果。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06747605";"067476";"比喻正式離開對主事者產生影響的團體。";NULL;NULL;NULL;NULL;NULL;NULL;"2934"
"06747606";"067476";"比喻開始從事特定事件。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06747607";"067476";"形容比預期中的位置更往外的。";NULL;NULL;NULL;NULL;NULL;NULL;"1435"
"06747608";"067476";"形容比預期的程度更高的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749201";"067492";"將手由原來緊握的物品上鬆開。";NULL;NULL;NULL;NULL;NULL;"放開";"826"
"06749202";"067492";"解除對後述對象的約束，使其得到自由。";NULL;NULL;NULL;NULL;NULL;NULL;"3694"
"06749203";"067492";"解除對後述對象的約束，使其可以自由活動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749204";"067492";"將手中人造物鬆開使其飄浮，通常是進行特定儀式或遊藝活動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749205";"067492";"發射飛行物。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749206";"067492";"使流體由容器中流出。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749207";"067492";"在有特定功能的人造物中注入水以進行該項功能。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749208";"067492";"釋出資金，使其在市面上流通。";NULL;NULL;NULL;NULL;NULL;NULL;"3883"
"06749209";"067492";"順著自己的意思做後述事件不加約束。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749210";"067492";"從特定主體中散發出氣味、光線、能量或煙霧等。";NULL;NULL;NULL;NULL;NULL;NULL;"1658"
"06749211";"067492";"散播消息。";NULL;NULL;NULL;NULL;NULL;NULL;"1830"
"06749212";"067492";"施用聲或光等訊號，通常用於警告。";NULL;NULL;NULL;NULL;NULL;NULL;"skipped"
"06749213";"067492";"政府或機關將物資等發給特定的對象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749214";"067492";"將物品安置於特定位置上。";NULL;NULL;NULL;NULL;NULL;NULL;"843"
"06749215";"067492";"比喻將事物安置於抽象的範圍裡。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749216";"067492";"比喻將前述抽象對象放置在一個抽象位置上。";NULL;NULL;NULL;NULL;NULL;NULL;"2849"
"06749217";"067492";"比喻事件發生在特定地點。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749218";"067492";"比喻事件發生在特定時間。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749219";"067492";"將人強制送到偏遠地方以為懲罰。";NULL;NULL;NULL;NULL;NULL;"放逐";"799"
"06749220";"067492";"將金錢存在特定金融機構。";NULL;NULL;NULL;NULL;"存有(0300)";NULL;"889"
"06749221";"067492";"比喻擱置不使用，常用「放著…不…」。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749222";"067492";"比喻在出版品刊登特定文章。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749223";"067492";"在生物上施用具有特定效能的藥物或毒物上。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749224";"067492";"製作特定物品時，加進後述材料。";NULL;NULL;NULL;NULL;NULL;NULL;"3686"
"06749225";"067492";"比喻在作品中加入後述成份。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749226";"067492";"比喻將精神或情感集中在特定對象上。";NULL;NULL;NULL;NULL;NULL;NULL;"2863"
"06749227";"067492";"將紡織品做成的衣物原來縫製的地方折開以增加其長度。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749228";"067492";"將捲起或收起的物體解開，使其長度可以展開。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749229";"067492";"播放影音。";NULL;NULL;NULL;NULL;NULL;NULL;"1778"
"06749230";"067492";"比喻對特定事物不再在意。";NULL;NULL;NULL;NULL;"放下來(0300)";NULL;"db-checked"
"06749231";"067492";"點燃後述含有火藥的人造物，使其發出聲音或光。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749233";"067492";"因假日停止上班或上課。";NULL;NULL;NULL;NULL;NULL;"放假＠放暑假";"db-checked"
"06749234";"067492";"有花植物的花朵長出並舒展。";NULL;NULL;NULL;NULL;NULL;NULL;"2714"
"06749235";"067492";"改變態度使達到後述狀態。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749236";"067492";"調整事件進行的速度，使達到後述狀態。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06749237";"067492";"將前述對象歸類於後述類別。";NULL;NULL;NULL;NULL;NULL;NULL;"806"
"06750801";"067508";"普通名詞。在社交上對一般男子的稱呼。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06750802";"067508";"普通名詞。對具有前述特質或頭銜的男子的專屬稱呼。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06750803";"067508";"普通名詞。對女子在婚姻關係中的配偶的指稱。";NULL;NULL;NULL;NULL;NULL;NULL;"2178"
"06750805";"067508";"普通名詞。具有教學能力或身份的人。";NULL;NULL;NULL;NULL;NULL;NULL;"2021"
"06750806";"067508";"普通名詞。具有執照、能治療疾病的人。";"方言";NULL;NULL;NULL;NULL;NULL;"2020"
"06750807";"067508";"普通名詞。遵守道教戒律並熟悉各種道教儀式的男性修行人。";"道教";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06750808";"067508";"普通名詞。對從事風水命理工作的人的稱呼。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06751801";"067518";"查出犯罪案件的犯罪者並將其逮捕到案。";"法律";NULL;NULL;NULL;NULL;NULL;"2721"
"06751802";"067518";"在推理小說中或模擬推理小說中找出真相。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06751901";"067519";"使特定對象的發展更加興盛。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752001";"067520";"離開親密的人或地，不知道什麼時候再相見。";NULL;NULL;NULL;NULL;"別1(0110)＠離(0200)";NULL;"db-checked"
"06752101";"067521";"向特定對象表達自己的不滿和委屈。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752201";"067522";"代指不特定的舉例對象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752301";"067523";"學校對嚴重違反紀律，或成績未達標準的學生，做出開除學籍的處分。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752302";"067523";"學生因特定原因而永久離開學校。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752401";"067524";"專有名詞。十八世紀奧地利作曲家，有音樂神童之稱。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752402";"067524";"專有名詞。莫札特的作品。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752501";"067525";"為特定目的與前述對象進行言語或文字的互動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752502";"067525";"比喻與人以外的對象互動。";NULL;NULL;NULL;NULL;"為伍(0100)";NULL;"db-checked"
"06752701";"067527";"依照特定原則劃分區域。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752702";"067527";"普通名詞。依照特定原則劃分出的區域。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752703";"067527";"地方詞。依照特定原則劃分出的區域所在位置。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752704";"067527";"電腦記憶裝置上的區域劃分。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752705";"067527";"普通名詞。地方政府行政區域之一。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752706";"067527";"地方詞。地方政府行政區域所在的位置。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752707";"067527";"普通名詞。網站上因使用功能不同，而區分的特定區域。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752801";"067528";"專有名詞。解決特定對象各種身心方面問題的輔導人員或機構。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752802";"067528";"普通名詞。比喻幫他人解決身心問題的人。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06752901";"067529";"受到後述封閉空間或物質的限制，而無法自由行動。";NULL;NULL;NULL;NULL;NULL;"陷入＠陷身";"db-checked"
"06752902";"067529";"比喻被後述對象限制，無法不受其影響。";NULL;NULL;NULL;NULL;NULL;NULL;"2997"
"06752903";"067529";"描述特定對象向內或向下凹，而比周圍的表面低。";NULL;NULL;NULL;NULL;NULL;"凹陷＠下陷＠塌陷＠崩陷";"db-checked"
"06752904";"067529";"以不正當的方式誘使後述對象遭遇不利的事。常用「陷...於...」。";NULL;NULL;NULL;NULL;"設計(0600)";"陷害";"db-checked"
"06752905";"067529";"土地被他人佔領。";NULL;NULL;NULL;NULL;NULL;"失陷";"db-checked"
"06752906";"067529";"佔領他人土地。";NULL;NULL;NULL;NULL;"佔領(0101)＠據(0600)";"攻陷";"db-checked"
"06753001";"067530";"減輕原來判處的刑罰。";"法律";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06753101";"067531";"專有名詞。清末民初思想家，提倡新文化運動與白話運動。";NULL;NULL;NULL;NULL;NULL;NULL;"942"
"06753201";"067532";"醫生幫病人進行侵入性治療。";NULL;NULL;NULL;NULL;NULL;NULL;"3881"
"06753301";"067533";"用特殊方法使人進入一種類似睡眠狀態，通常用於心理醫療或魔術表演等。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06753302";"067533";"不斷地對人進行觀念灌輸，改變其原有的思想和態度，以達到特定目的。";NULL;NULL;NULL;NULL;NULL;NULL;"17"
"06753401";"067534";"快速地跑。";NULL;NULL;NULL;NULL;NULL;"奔跑＠奔馳＠狂奔＠急奔＠奔騰";"1674"
"06753402";"067534";"快速前往後述地點。";NULL;NULL;NULL;NULL;NULL;NULL;"1673"
"06753403";"067534";"比喻朝特定目標前進。";NULL;NULL;NULL;NULL;NULL;"投奔";"db-checked"
"06753404";"067534";"比喻數量或數目快速上升到後述指標。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06753405";"067534";"形容水流速度快的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06753501";"067535";"普通名詞。用來反映物體形象的器具。";NULL;NULL;NULL;NULL;NULL;"圓鏡＠化妝鏡＠後照鏡";"2514"
"06753502";"067535";"普通名詞。比喻反映特定對象，可供參考或警惕的對象。";NULL;NULL;NULL;NULL;NULL;NULL;"2385"
"06753503";"067535";"普通名詞。以透光材料製成，依光學原理達到特定光學效果的人造物。";"光學";NULL;NULL;NULL;NULL;"眼鏡＠望遠鏡＠顯微鏡";"db-checked"
"06753504";"067535";"普通名詞。比喻攝影或拍照時拍攝的範圍。";NULL;NULL;NULL;NULL;NULL;"試鏡＠掌鏡＠運鏡";"db-checked"
"06753601";"067536";"形容智能較低或理解力較差的。";NULL;NULL;NULL;NULL;NULL;"痴呆";"1323"
"06753602";"067536";"形容對可理解的事未能及時反應。";NULL;NULL;NULL;NULL;NULL;NULL;"1256"
"06753603";"067536";"形容特定對象看起來缺乏活力或創新。";NULL;NULL;NULL;NULL;NULL;"呆板";"1494"
"06753604";"067536";"形容沒精神沒活力。";NULL;NULL;NULL;NULL;NULL;"呆滯";"db-checked"
"06753605";"067536";"形容暫時失去感知且茫然。";NULL;NULL;NULL;NULL;NULL;"看呆＠嚇呆";"1325"
"06753606";"067536";"形容專注於特定事情而出神。";NULL;NULL;NULL;NULL;"出神(0200)";"發呆";"db-checked"
"06753607";"067536";"普通名詞。專注於特定事情而出神的狀態。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06753608";"067536";"在特定處所停留較長一段時間。";NULL;NULL;NULL;NULL;NULL;NULL;"666"
"06753609";"067536";"形容沒有發揮其原本應有的效果。";NULL;NULL;NULL;NULL;NULL;"呆貨";"db-checked"
"06753701";"067537";"急促地呼吸。";NULL;NULL;NULL;NULL;NULL;"喘氣＠喘息";"db-checked"
"06753702";"067537";"形容呼吸急促的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06753703";"067537";"呼吸。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06753704";"067537";"比喻在事件進行中，做短暫休息。常用「喘...氣」。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06753705";"067537";"普通名詞。「氣喘」的簡省。";"醫學";NULL;NULL;NULL;NULL;"哮喘";"db-checked"
"06753801";"067538";"普通名詞。長在眼睛與額頭之間有保護眼睛功能的毛。";NULL;NULL;NULL;NULL;NULL;"慈眉＠眉開眼笑＠眉清目秀";"2671"
"06753802";"067538";"地方詞。眉毛所在的位置。";NULL;NULL;NULL;NULL;NULL;"眉心＠眉骨＠眉峰";"db-checked"
"06753803";"067538";"普通名詞。眉毛的輪廓或經人工修飾後的眉毛輪廓。";NULL;NULL;NULL;NULL;NULL;"眉筆＠眉形";"db-checked"
"06753804";"067538";"地方詞。內文上方書頁空白的位置。";NULL;NULL;NULL;NULL;NULL;"眉批";"db-checked"
"06753901";"067539";"普通名詞。樂器或電腦、打字機等機器上用手指按壓的裝置或位置。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"鍵盤＠按鍵";"db-checked"
"06753902";"067539";"普通名詞。接尾詞。在化學結構式中表示原子或分子之間的連結。";"化學";NULL;NULL;NULL;NULL;"鍵結";"db-checked"
"06754001";"067540";"普通名詞。由數字構成的，代表特定對象的系統。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"號碼＠數碼";"db-checked"
"06754002";"067540";"普通名詞。一串數字符號中，每個數目字所佔的位置。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754003";"067540";"普通名詞。用來傳遞訊息的符號系統，通常有保密或縮短訊息長度的功能。常用接尾詞。";"電信通訊";NULL;NULL;NULL;NULL;"電信碼";"db-checked"
"06754004";"067540";"普通名詞。電腦運算過程中傳遞訊息所使用的特定符號。常用接尾詞。";"資訊處理";NULL;NULL;NULL;NULL;"程式碼＠原始碼＠病毒碼";"db-checked"
"06754005";"067540";"普通名詞。標示尺寸的編號。";NULL;NULL;NULL;NULL;NULL;"尺碼";"db-checked"
"06754006";"067540";"普通名詞。利率的單位，一碼為本金的百分之零點二五。";"金融";NULL;NULL;NULL;NULL;"減碼＠加碼";"db-checked"
"06754007";"067540";"計算事件的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"3699"
"06754101";"067541";"形容火勢強猛。";NULL;NULL;NULL;NULL;NULL;"強烈＠猛烈";"1458"
"06754102";"067541";"形容會造成很強的生理或化學反應的。";NULL;NULL;NULL;NULL;NULL;"烈勁";"db-checked"
"06754103";"067541";"形容成分很濃。";NULL;NULL;NULL;NULL;NULL;"烈酒";"db-checked"
"06754104";"067541";"形容陽光強且溫度高的。";NULL;NULL;NULL;NULL;NULL;"烈日";"db-checked"
"06754105";"067541";"形容個性強硬，容易發脾氣。";NULL;NULL;NULL;NULL;NULL;"剛烈";"db-checked"
"06754106";"067541";"形容程度激烈。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754107";"067541";"形容多而熱烈。";NULL;NULL;NULL;NULL;NULL;NULL;"1248"
"06754201";"067542";"普通名詞。高聳的建築物，通常有尖頂。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"水塔＠燈塔＠金字塔＠納骨塔";"db-checked"
"06754202";"067542";"普通名詞。接尾詞。像塔的物體。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754301";"067543";"克服阻力，順著後述長形物體的長邊拉。";NULL;NULL;NULL;NULL;NULL;"拔毛＠拔牙";"db-checked"
"06754302";"067543";"比喻在競爭中取得後述優勢結果。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754303";"067543";"比喻消除後述對象使其不存在。";NULL;NULL;NULL;NULL;NULL;NULL;"2939"
"06754401";"067544";"用手掌或手持工具對特定對象施力，使其往左或往右移動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754402";"067544";"用手掌或手持工具對特定對象施力，使其輕微移動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754403";"067544";"使特定對象離開其附著的表面。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754404";"067544";"使用算盤或計算機進行計算，常與「算盤」、「計算機」連用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754405";"067544";"用手或腳將球往特定方向施力，使球移動。";"運動";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754406";"067544";"用手指或手持工具快速撥動琴弦演奏。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754407";"067544";"調整鐘錶的時間設定。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754408";"067544";"輸入電話號碼使用電話裝置傳遞訊息。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06754409";"067544";"在整體對象中規劃一部份作為特定的用途，並給予特定對象。";NULL;NULL;NULL;NULL;NULL;NULL;"651"
"06754410";"067544";"從已分配的時間挪出一些時間。";NULL;NULL;NULL;NULL;NULL;NULL;"1654"
